file_path,category,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
augmented_audio_dataset\One\shift_backward_903.wav,One,-500.1475,16.33169,3.5115097,2.620795,2.4194841,-0.42508236,0.70648706,0.27237156,-0.97136295,-0.37778166,0.004010243,-0.7276804,-0.68050027,1.4939549
augmented_audio_dataset\three\noise_1219.wav,three,-391.8493,6.239218,2.3604937,4.63519,-1.246223,1.5699346,-1.9573512,0.39885786,-3.0780706,-0.89999837,-2.7426763,0.61092734,-2.8761065,1.247579
augmented_audio_dataset\One\pitch_up_891.wav,One,-506.86685,15.334786,2.4663944,2.7291358,0.80965286,1.0168958,0.09594447,-0.4357364,-0.5278948,-0.43251377,-0.09836423,0.5079862,0.5139487,0.35013825
augmented_audio_dataset\Off\original_789.wav,Off,-535.0138,11.455893,2.6263938,0.039393723,-1.2695203,-2.0667238,0.8480536,0.32931986,-0.099222526,-0.49303868,0.49509624,0.56728685,0.07256822,1.4962393
augmented_audio_dataset\Stop\shift_backward_1161.wav,Stop,-477.6873,9.894462,1.6660969,1.2340598,-0.75459445,-0.56143,-0.022721747,-0.12813738,0.025166834,-1.3109955,0.48955676,2.1481984,-0.6004413,1.5903796
augmented_audio_dataset\One\reversed_885.wav,One,-497.90216,15.658102,2.4835157,3.2075226,1.0596949,-0.115493774,1.4130533,0.87725896,-0.80541265,-0.50756097,0.06648614,-0.12714905,-0.111121684,1.587158
augmented_audio_dataset\On\volume_down_844.wav,On,-485.04788,16.431961,0.055816624,0.7913964,0.7724716,-1.2549815,-0.11562007,1.0254451,-1.1235923,0.81693333,-0.18451452,-0.25726336,0.786937,2.138627
augmented_audio_dataset\two\noise_1333.wav,two,-359.42328,7.5712953,1.6688464,0.82336366,-3.0059764,1.9382592,-1.35945,-0.1014785,-2.6465375,-1.4363462,-3.0624459,0.3302895,-2.7099814,1.9401344
augmented_audio_dataset\three\shift_backward_1222.wav,three,-512.56354,9.835178,2.1945207,3.940667,-0.8931279,0.7006813,-1.301132,0.12559867,-2.3644214,-1.2161055,-1.6090736,0.46249554,-2.228468,0.48826435
augmented_audio_dataset\No\volume_down_769.wav,No,-512.42664,13.236196,1.4805765,4.0559144,1.8607296,-1.454568,2.0072129,-2.1227202,1.4533598,0.64339477,0.90345657,-0.6703928,-2.0363314,1.7365307
augmented_audio_dataset\Backward\shift_backward_28.wav,Backward,-464.91003,19.443626,0.06478537,-2.3626094,1.0251986,-3.0755727,-3.1414378,-2.989728,-2.6261556,-2.3379161,-0.5066953,-0.9162778,-0.76142013,0.30708486
augmented_audio_dataset\Backward\original_26.wav,Backward,-359.42438,59.75484,4.918134,0.7079432,-2.8733275,-6.932314,-10.63771,-8.340267,-8.303157,-5.7477717,-3.8666542,-4.0789957,-6.1993294,-3.3344038
augmented_audio_dataset\Eight\volume_up_206.wav,Eight,-458.19012,5.506373,0.97689617,2.5927856,0.051731218,-2.9861567,-2.225033,-1.1027277,-1.6690763,-2.1195369,-0.5495941,-0.19925405,-1.1637466,-0.6569041
augmented_audio_dataset\tree\original_1243.wav,tree,-466.06406,6.9341674,2.66819,7.482016,-3.0873868,-0.9169706,0.9243478,-2.118153,-2.129332,-2.3298042,-0.55470943,-1.8235129,-1.4701093,1.6290518
augmented_audio_dataset\wow\pitch_down_1452.wav,wow,-516.8304,22.122065,1.4133598,-0.2521562,-3.6437771,-2.7665129,1.7822558,-0.20733033,-1.2223407,-0.79225886,-0.68625724,-0.48007002,-0.57052875,1.0447754
augmented_audio_dataset\Sheila\reversed_1056.wav,Sheila,-476.78833,17.662416,3.3833568,2.1297615,0.1834157,0.14623761,1.4870766,-0.68833137,-1.2154905,-0.22311644,1.6340628,1.4106758,-0.576143,1.2067614
augmented_audio_dataset\yes\speed_up_1479.wav,yes,-487.74716,6.854186,1.8631893,2.573469,-1.0680646,0.03680952,-2.8642006,0.46768615,-1.2158811,-0.94425535,-0.23250075,-0.113441154,-0.12755884,-0.0031891295
augmented_audio_dataset\Bed\original_58.wav,Bed,-511.03574,11.823148,0.33765075,4.652612,4.545917,-2.3007376,-1.7951398,-2.0226824,0.34738046,0.54014736,-1.808654,0.755815,1.1684015,0.5989677
augmented_audio_dataset\zero\volume_down_1532.wav,zero,-443.52698,33.825203,0.8900893,4.8490915,-1.5158083,2.3993475,-4.121278,-0.54022413,-6.086397,-4.4314494,-0.86152804,-3.6425703,0.28925171,0.30612373
augmented_audio_dataset\Right\volume_down_974.wav,Right,-500.5786,11.855024,0.689648,4.305461,2.740348,-1.779989,-1.0143263,-0.19195472,-1.3301184,0.0055922368,1.4758183,0.06154681,0.08412823,0.90895146
augmented_audio_dataset\yes\shift_forward_1501.wav,yes,-505.7594,6.349269,-0.6483395,2.4656146,-0.48481426,-2.0844748,-0.83490145,0.11634453,-1.7277857,-0.09937327,-0.6581228,0.018695455,0.50772053,-0.66421163
augmented_audio_dataset\zero\noise_1523.wav,zero,-332.4187,20.745012,3.6615834,7.136997,-4.8803887,2.5053747,-3.632489,-1.1944085,-5.9534817,-3.1104355,-2.6639547,-0.6881655,-1.2901423,1.6234981
augmented_audio_dataset\One\pitch_down_886.wav,One,-500.82266,15.495813,2.447324,2.503437,2.0457695,0.6253383,0.049274955,1.0824227,-0.82262117,0.44019726,-0.109033994,0.534064,-0.5547503,0.4253809
augmented_audio_dataset\up\speed_down_1353.wav,up,-528.92737,10.407096,-2.2806432,-2.0553129,-3.8664823,1.0878431,0.67975706,-1.7054309,-0.9230809,0.34750003,-0.07715632,-0.1611459,-1.0191859,-1.8892126
augmented_audio_dataset\Bed\reversed_50.wav,Bed,-519.5047,15.041134,0.06390675,4.792916,3.4324026,-0.43567625,-2.0917518,-1.0899897,0.23472323,-1.2499893,-0.7696863,0.13720259,0.83157873,0.83222467
augmented_audio_dataset\visual\speed_up_1421.wav,visual,-503.12943,11.713966,0.79416066,3.432701,0.22149223,-0.7878011,-2.359532,0.47304738,-2.0590193,-1.1561482,-2.381374,0.16552055,-1.4159595,0.48641613
augmented_audio_dataset\visual\reversed_1428.wav,visual,-384.2476,51.371708,-0.25625116,13.530276,-1.951692,0.7668128,-9.432337,4.248731,-7.77717,-2.8506444,-6.954173,0.33950698,-5.407349,2.464982
augmented_audio_dataset\On\volume_up_823.wav,On,-486.94458,16.411205,2.4128942,0.63232374,-0.3070523,-0.19941728,1.0877374,-0.3955315,0.59539056,0.74393535,-0.2780373,0.6098989,0.09555104,0.8839307
augmented_audio_dataset\Follow\volume_down_247.wav,Follow,-461.56787,12.922114,1.2720242,-1.0925858,-1.7426783,-2.6029341,-1.2686367,-0.12205777,-2.4659283,-0.8717624,-0.84216154,0.07461207,-0.25492418,0.6164691
processed_recorded_audio\Forward\Forward_20.wav,Forward,-512.57465,18.726788,1.8230636,1.048238,-1.3683221,-1.4934679,1.9461666,-0.3300201,-1.2050515,-1.2200015,-0.9071705,0.49486023,0.7070255,0.16510275
augmented_audio_dataset\Left\noise_609.wav,Left,-357.61356,1.6666211,-1.0617,2.677346,-0.77113986,1.072274,-1.3957688,0.14712337,-1.19166,1.0607634,-1.5135206,1.1431466,-1.4895939,1.2137961
augmented_audio_dataset\Six\pitch_down_1113.wav,Six,-540.6284,4.3792405,3.077249,4.2903214,2.7705493,2.1596022,-2.3732862,-0.4428159,0.16795161,0.56595063,-1.6655118,0.7676535,-0.25030258,0.47017986
augmented_audio_dataset\three\shift_forward_1176.wav,three,-472.48334,10.26966,1.3522546,5.2423453,-0.27178818,-2.0088384,-0.5995778,0.021772372,-2.0270793,-1.645798,-1.8420842,0.47248545,-2.54197,0.89009726
augmented_audio_dataset\Left\shift_forward_599.wav,Left,-568.6026,6.7463007,-1.10738,4.3129387,0.7452355,0.20074414,0.66664386,-2.0506918,0.07494669,0.48801962,-0.20987745,1.4305017,-1.4221096,0.7530911
augmented_audio_dataset\One\speed_up_890.wav,One,-512.5381,15.085303,1.95558,1.7227117,1.5198162,0.7217138,-0.053088438,1.1629063,-0.78286046,0.021779716,0.09079045,-0.3941317,0.15650187,0.59905803
augmented_audio_dataset\Six\noise_1089.wav,Six,-279.91937,0.849636,-0.5795981,3.1909018,-0.2987173,1.0965889,-2.579991,0.9849703,-1.3149062,1.111937,-1.0615765,1.4654349,-1.0146838,1.8984292
augmented_audio_dataset\Left\shift_forward_624.wav,Left,-559.54395,6.5554867,-0.9735606,5.0596304,0.7009088,0.82075644,0.11458877,-2.9563205,0.2521663,0.73319054,-0.9412517,0.60095954,-0.618187,1.1587279
augmented_audio_dataset\Go\shift_forward_420.wav,Go,-464.21655,18.22356,8.073188,3.1493812,0.59879214,-1.5136925,1.0411606,1.5381771,-1.5785428,-2.7683616,-0.30863944,-0.9176871,-1.1522926,1.0387353
augmented_audio_dataset\Go\shift_backward_413.wav,Go,-477.07877,11.935273,4.1943097,-0.09768481,-0.5553228,-1.6827427,0.9582,-0.33548677,-0.22788176,-1.4178607,-1.3361899,-0.2547098,-0.4674231,0.75405896
augmented_audio_dataset\On\original_833.wav,On,-518.7316,14.8834095,1.4525896,0.97602075,1.357906,-0.13121752,0.3974093,0.77353364,-0.15453395,1.3588678,-0.20311713,0.5998265,0.47702697,1.8570205
augmented_audio_dataset\Stop\reversed_1134.wav,Stop,-511.71118,12.081822,3.3733299,0.13051051,-1.4499056,-1.6322622,0.092794016,0.62713635,-1.0340658,-0.112505116,0.69137865,0.6055415,-0.08516765,2.2288005
augmented_audio_dataset\House\speed_up_499.wav,House,-491.64062,5.5093503,3.542702,1.4033766,-0.60260975,1.3780197,-0.20869797,0.4265825,-0.030542726,-1.3938682,0.31648207,1.4812585,-1.0518565,1.3470832
augmented_audio_dataset\Marvin\volume_up_646.wav,Marvin,-541.9327,11.86112,-2.5753965,6.34178,1.9874225,0.43375343,2.2114215,-4.310101,-0.3762064,3.057822,-1.214882,-1.6760467,-1.4101173,1.5639397
augmented_audio_dataset\Stop\speed_down_1128.wav,Stop,-497.8222,12.79852,2.7128036,0.8527257,-1.8697377,-1.2646284,0.9912513,0.6334924,-1.7186939,0.07980033,0.31615472,1.1322556,-0.15994647,2.1961126
augmented_audio_dataset\On\volume_down_833.wav,On,-518.63995,14.861054,1.4628392,0.97586834,1.3510273,-0.12431083,0.3752179,0.7804793,-0.16938454,1.3443053,-0.20051825,0.6035303,0.47641507,1.841825
augmented_audio_dataset\Right\speed_up_972.wav,Right,-520.8155,10.422758,1.8323195,3.272451,2.5116665,-2.3399448,-1.6490433,0.27433363,-0.9362989,-0.3935734,1.0797749,-0.57844055,-0.26966918,0.7989684
augmented_audio_dataset\Right\noise_926.wav,Right,-323.3542,2.6338124,-0.12827009,2.0608912,-0.38038605,0.6102065,-2.210064,0.65435344,-1.4328098,1.0155171,-1.0117402,1.2135241,-0.76351327,1.7175564
augmented_audio_dataset\Sheila\volume_down_1067.wav,Sheila,-483.15903,10.695407,1.1673632,3.198533,1.1806273,-0.5306814,-0.032011043,-1.4726199,-0.017187884,0.8430407,0.7928739,0.6045057,0.43508944,1.9974773
augmented_audio_dataset\Marvin\volume_down_635.wav,Marvin,-492.61728,15.7616005,-2.9066532,9.457029,3.91707,-0.003972995,1.769366,-3.5311327,-0.43419394,1.6256878,-2.0336645,1.5513467,-0.561623,0.6224779
processed_recorded_audio\Left\Left_31.wav,Left,-548.30237,7.6095796,-1.6283861,4.331481,0.898177,1.9983342,0.14924744,-2.7487824,-0.042501807,0.91530496,-0.2916214,1.0795748,-1.0791225,1.5576327
augmented_audio_dataset\wow\speed_up_1450.wav,wow,-550.2598,21.387709,-0.30170426,-0.82049114,-5.5882616,-0.52980566,0.5475722,-1.0944984,-0.8176673,-1.0065582,-1.4109068,-1.0326877,-0.02225896,-0.38774222
augmented_audio_dataset\Stop\volume_up_1161.wav,Stop,-474.86923,9.910495,1.8007536,1.2239327,-0.76591593,-0.61067474,-0.023565384,-0.1910203,0.029767431,-1.2655216,0.500756,2.205477,-0.5787205,1.5914248
augmented_audio_dataset\Learn\pitch_up_552.wav,Learn,-534.41113,12.84992,1.7505589,2.755958,2.1471806,0.728486,-1.4699471,-2.4916723,1.5761985,-0.25881246,0.49171233,0.7473492,-0.6287076,0.85959876
augmented_audio_dataset\House\original_538.wav,House,-488.1018,8.2975235,1.5882666,0.8447494,-0.91014904,1.6840879,0.34652397,-1.9184971,0.22616014,0.029684076,-1.2902572,1.3469169,-0.46635637,0.47824052
augmented_audio_dataset\On\original_827.wav,On,-503.71387,17.793467,2.6326542,1.1530592,-0.14679043,0.034870986,1.166541,-0.84865963,-0.094741896,0.89345723,-0.7752188,1.5180326,-0.16317627,0.21562673
augmented_audio_dataset\two\noise_1287.wav,two,-355.8945,7.684457,3.7778254,1.3998739,-2.5283773,0.26042825,-0.8724262,-1.0595157,-1.8883756,-1.2116625,-2.791028,-0.5433909,-2.7946045,2.171685
augmented_audio_dataset\yes\noise_1491.wav,yes,-399.75897,3.5155632,1.3423849,3.3826773,-1.7915591,0.27402344,-3.2564428,1.8107266,-2.7890673,1.2053298,-1.6831894,0.8136084,-0.86706895,1.2085589
processed_recorded_audio\Bed\Bed_06.wav,Bed,-505.81738,12.540934,0.36919037,2.3125288,3.0796793,-0.90957236,-2.8621378,-1.3708335,0.10721962,0.18905096,-1.8089118,0.37669444,0.26586097,-0.3746303
augmented_audio_dataset\Seven\pitch_up_1019.wav,Seven,-540.3562,11.604304,1.9532847,4.8029566,1.1779188,-1.2709519,-2.3346822,0.12021408,0.27901483,0.85941124,-0.37360275,-0.61731803,1.2461258,-0.20088485
augmented_audio_dataset\two\shift_backward_1310.wav,two,-432.88724,10.078612,4.0268807,0.034716018,-2.3183873,0.09546341,1.2794313,-3.563454,0.1638091,-3.5322714,-1.9057429,-1.7109594,-1.8603959,1.7497714
augmented_audio_dataset\One\volume_down_918.wav,One,-490.71692,14.54483,2.7936795,2.4149659,1.323391,0.27663425,0.12826572,-0.32019305,-0.5651475,0.20365503,-0.97017294,-0.26941437,0.77151346,0.8477099
augmented_audio_dataset\Sheila\reversed_1067.wav,Sheila,-482.88156,10.761423,1.2197665,3.248391,1.1350002,-0.5505057,-0.077048615,-1.5257708,0.016518112,0.8577377,0.7528293,0.61205095,0.46505824,1.9836013
augmented_audio_dataset\Seven\pitch_down_992.wav,Seven,-494.29752,17.489553,3.0399714,1.6720976,2.2878437,1.1617142,-1.6001545,-1.6218712,-1.2229843,0.43862152,1.1860043,-0.019575775,0.019120174,1.5430337
augmented_audio_dataset\Happy\speed_up_458.wav,Happy,-544.4179,9.173142,0.78925085,5.6985245,2.5204093,-0.9826571,-1.9251087,0.53901696,0.72769135,-0.049037933,-0.3427243,0.20290871,-1.011339,0.048918206
augmented_audio_dataset\House\pitch_down_548.wav,House,-499.6861,10.866933,0.90434664,0.67495894,1.2178116,0.33396682,1.3979558,-0.70176023,-1.8155426,2.182735,-1.9836818,0.8193648,-0.6381938,0.7985526
augmented_audio_dataset\Stop\pitch_down_1151.wav,Stop,-504.6172,9.50092,3.1496336,0.9619306,-0.30925047,-0.24561676,-0.5803149,-0.0192574,-1.380506,0.28293672,-0.57985604,0.2841571,0.010941912,1.1979448
augmented_audio_dataset\Forward\pitch_down_305.wav,Forward,-505.84106,20.425505,3.3909566,2.434361,-0.47556075,-1.2930729,0.09722983,0.9553944,-1.2307619,-1.009726,-1.070168,-1.0172771,-0.3756979,0.28989425
augmented_audio_dataset\Down\speed_down_137.wav,Down,-488.02756,19.164913,2.595633,1.4334991,-0.8794919,-1.4844084,-0.83047736,-1.283064,-2.354456,-0.23862554,-1.4701351,-1.0101966,-0.31482413,-0.7829702
augmented_audio_dataset\Bird\pitch_up_95.wav,Bird,-507.45352,16.090483,-0.015570282,0.9028295,-0.09270786,-1.4323196,-1.5329411,-2.5596786,-2.630918,-0.28184924,0.9158979,-1.0829462,-1.9278191,-2.8359127
augmented_audio_dataset\No\pitch_down_729.wav,No,-507.7301,12.043485,1.2259308,6.0250854,2.949214,-1.9535772,0.84852374,1.0576098,-1.0321026,1.7320538,-0.1767243,2.750383,-2.0624213,0.1868593
augmented_audio_dataset\Five\shift_backward_218.wav,Five,-476.34824,8.858262,-0.97245127,2.6988213,-0.0007421773,-2.0454886,-2.9096348,-0.7820194,-2.0310085,-1.809227,-0.6717518,-0.24630378,-1.4575794,-0.32864225
augmented_audio_dataset\yes\reversed_1505.wav,yes,-435.18594,15.5764675,1.2593203,4.5504527,0.23920207,-2.1698442,-3.269472,0.24588753,-2.0611935,-1.5479996,-1.4614989,-0.9415969,1.4605008,-0.6638019
augmented_audio_dataset\yes\volume_up_1483.wav,yes,-512.694,6.3819394,0.6557295,3.913809,-2.2639341,0.2659446,-2.5323324,0.5764832,-1.8864222,-1.2541593,-0.55343544,-0.06458856,-0.2824782,-0.07716423
augmented_audio_dataset\Happy\shift_forward_451.wav,Happy,-476.93085,10.667484,1.7377418,7.555801,3.1096797,-2.3250794,-3.3322392,0.7199727,0.533921,-1.1281499,-0.33492833,0.42715463,-1.7397716,0.08017786
augmented_audio_dataset\Learn\volume_down_576.wav,Learn,-454.32693,16.48396,-0.831653,2.5373466,1.226047,-0.07995467,-1.1143965,-3.3348174,-1.5785664,-0.42714238,0.806191,1.9220217,-1.1917007,0.5847304
processed_recorded_audio\Four\Four_28.wav,Four,-458.07822,16.746855,3.3294332,-1.8130777,0.2697764,-1.9838233,-0.64579654,0.18472932,0.038696654,-0.48839653,0.09484418,1.2346746,-1.0356011,1.9231029
augmented_audio_dataset\House\original_494.wav,House,-500.56836,7.3805175,2.9327085,0.7529324,-2.5336397,0.4227571,0.6778945,-0.74498224,1.308536,0.19723028,-1.799716,2.3645508,-0.44083866,0.7380878
augmented_audio_dataset\Happy\pitch_down_471.wav,Happy,-490.75885,16.18678,1.8818328,6.4219036,5.115053,0.3799246,-4.093829,-0.17505473,-1.2633454,-1.1635433,-0.99259764,-0.07433061,-1.5897541,0.08938646
augmented_audio_dataset\Bed\volume_up_41.wav,Bed,-536.18646,11.208891,-0.43892324,3.355697,2.252339,-2.6896307,-2.5039268,0.072623886,0.25081274,-0.7964297,-0.038359895,0.63179344,-0.6070705,0.16448432
augmented_audio_dataset\Follow\volume_down_277.wav,Follow,-490.24292,14.156881,0.644206,-0.07431911,-2.8048732,-2.8865244,-0.33307058,-2.1870112,-1.9016732,-2.1339204,-1.3360119,-0.2121513,-1.4703546,1.2278731
augmented_audio_dataset\tree\volume_up_1235.wav,tree,-485.60605,6.9003644,-0.2127824,7.738894,-3.0254629,0.20216899,0.13026255,-1.4266739,-1.8241374,-2.9527428,0.07005844,-2.330973,-0.69198096,1.0421634
augmented_audio_dataset\Forward\original_320.wav,Forward,-478.40436,17.592484,0.7159066,0.1652107,2.6578863,-1.1225146,-0.4464953,-2.2872295,-0.93960893,-0.81584984,-0.65876096,1.913596,-0.7807426,0.013329597
processed_recorded_audio\Forward\Forward_29.wav,Forward,-477.48782,19.703981,0.67767435,-0.91571504,2.4380202,-0.69093555,-1.2280647,-1.9028474,-0.8381864,-2.6764712,0.6266231,1.4402632,-1.4639369,1.2065531
processed_recorded_audio\Six\Six_22.wav,Six,-447.522,4.8039117,5.641588,5.0406384,2.3780713,0.99631065,-2.3231697,1.1180427,1.0894308,-1.9321427,-0.34771037,-0.004656178,-0.69058734,2.609933
augmented_audio_dataset\Forward\shift_forward_310.wav,Forward,-490.02737,19.199402,-0.7033425,0.09349908,0.4547502,-0.15502414,-0.291393,-3.4072576,-1.0925647,-0.8893812,-1.0254251,2.49058,-1.6489038,0.23352702
processed_recorded_audio\three\three_53.wav,three,-499.3229,8.675336,2.9918544,4.807879,-1.6516101,1.3512665,-1.3228399,-0.17968298,-2.6919394,-0.66792697,-2.0309517,-0.26836514,-2.1719174,0.6861839
augmented_audio_dataset\Bird\volume_down_92.wav,Bird,-491.38315,16.831547,1.6398112,-0.34746242,2.504302,-1.9282458,-1.3221191,-2.3952792,-1.9018978,-2.247508,-0.37753382,-1.2624444,-0.6683971,-0.6097203
augmented_audio_dataset\visual\volume_up_1434.wav,visual,-511.66965,14.267445,0.758931,2.3336632,0.3356041,-0.15153828,-3.126281,0.8814423,-2.546801,-0.3934646,-2.1840868,-0.5741481,-1.5484748,0.24125044
augmented_audio_dataset\Nine\speed_up_694.wav,Nine,-559.6988,10.234577,-1.9625504,8.444825,0.54020995,-1.9358197,2.3632634,-0.7614877,-0.15253456,0.28432843,-0.57304686,0.75452304,-2.4787443,1.1389496
augmented_audio_dataset\Sheila\speed_up_1067.wav,Sheila,-516.49713,9.153041,0.9425864,2.7335305,0.94882804,-0.55677915,-0.32703498,-1.4208546,-0.21065181,0.65178007,0.70993495,0.5643904,0.40918338,1.8847233
augmented_audio_dataset\Nine\volume_down_719.wav,Nine,-511.817,16.058075,-1.6707507,11.106272,0.37953672,-1.4010901,3.722178,-1.2180581,-2.375048,2.3321903,-0.42761448,-0.17977154,-2.1383622,2.0436468
augmented_audio_dataset\wow\reversed_1456.wav,wow,-476.8547,38.386322,-1.1691036,-3.6370492,-9.707069,1.066157,-0.2859392,-1.2372555,-3.4461896,0.42087623,-3.1100311,-0.31102228,-0.9893219,-0.6839316
augmented_audio_dataset\Nine\volume_down_682.wav,Nine,-471.49667,16.212978,-1.3005803,7.844544,2.0180485,-2.2322967,0.1777527,-0.71989363,-0.047717612,0.46323964,-0.4612147,-0.32463938,-1.9850078,0.737625
augmented_audio_dataset\zero\reversed_1507.wav,zero,-473.35867,15.2366085,1.6716907,3.3932242,-2.351478,0.6352814,-1.850741,-1.7016547,-1.9975842,-3.291242,-0.57224953,-2.4130511,-0.25789556,0.56604576
augmented_audio_dataset\Happy\volume_down_448.wav,Happy,-561.76483,11.585989,1.3670328,7.807477,3.705294,-2.3163028,-1.780266,-0.46751097,-0.07001787,-0.4794723,-1.7576799,1.4065884,-1.6250715,0.16546609
augmented_audio_dataset\Bed\noise_41.wav,Bed,-360.97928,3.588456,-0.94375914,2.6167862,-0.26240894,-0.5878138,-3.1515918,0.9150244,-1.0580112,0.8695496,-1.4076645,1.6180894,-1.1979959,0.6391032
augmented_audio_dataset\Dog\volume_down_105.wav,Dog,-438.93182,14.226945,-0.072772324,-0.15757652,-2.0433478,-2.0219343,-1.3304664,-1.2066731,-1.7923828,-2.4255219,-0.3092511,-0.17033057,-1.2567955,0.50316626
augmented_audio_dataset\One\shift_forward_902.wav,One,-499.061,16.35874,2.9105315,3.028138,3.1802619,-0.18952087,0.6978612,0.27141434,-0.02435208,-0.19054861,-0.7305878,-0.38050073,-0.0056506963,1.2349368
augmented_audio_dataset\Backward\speed_down_7.wav,Backward,-480.41562,25.597862,-0.37973067,-2.5694933,-0.043691576,-5.097709,-3.4184897,-1.7631127,-2.803378,-2.647205,-0.26867235,-0.30113956,-0.90174156,-0.23853113
augmented_audio_dataset\House\shift_forward_516.wav,House,-528.1172,12.922439,-0.3632741,2.4259543,-1.5595268,-0.26325652,0.6788752,0.43083647,-0.55373234,-1.0047952,-0.352004,0.2290995,-0.928303,1.3206081
augmented_audio_dataset\Dog\original_125.wav,Dog,-438.12604,12.697299,1.1640067,0.054612726,-1.1787843,-0.9426276,-0.98812634,-0.15582372,-1.9564774,-1.6610212,-1.1046171,0.4948194,-0.2626923,-0.1861003
augmented_audio_dataset\two\pitch_up_1303.wav,two,-435.14844,10.843454,3.1810477,-0.9148492,-2.8384538,1.0271072,-0.64128894,-3.6849637,-1.278941,-3.8410218,-0.5181939,-2.3196816,1.5953251,-0.08495708
augmented_audio_dataset\Left\pitch_up_631.wav,Left,-515.71643,5.901751,-0.8289582,5.1547713,-0.4117819,0.4264871,-0.97525287,-2.2223012,2.3682709,0.0334172,-0.33721554,-0.48355573,1.392561,-0.51526004
augmented_audio_dataset\Five\volume_up_230.wav,Five,-485.933,7.5309763,-1.2522126,2.1166863,-0.7227075,-2.3301485,-2.9897776,-0.07911468,-1.4166162,-1.5911098,0.45124832,0.34292427,-1.5903839,0.07793978
